"benchmark","benchmark id","expected","asterix","cyclist","sleek","spen"
"sll0a_entl/clones-02-e08.tptp.smt2","945953","sat","0.010997","2400.09","0.045992","0.011997"
"sll0a_entl/clones-10-e09.tptp.smt2","946058","sat","0.012997","2400.03","0.05599","0.177972"
"sll0a_entl/bolognesa-10-e10.tptp.smt2","945964","unsat","0.010998","2400.08","0.045992","0.021996"
"sll0a_entl/smallfoot-vc76.tptp.smt2","946211","sat","0.009998","0.31695","0.046992","0.011997"
"sll0a_entl/smallfoot-vc65.tptp.smt2","946028","unsat","0.010997","0.005998","0.044992","0.011997"
"sll0a_entl/bolognesa-20-e05.tptp.smt2","946107","sat","0.014996","2400.09","0.06299","0.092984"
"sll0a_entl/smallfoot-vc57.tptp.smt2","946054","sat","0.008998","680.946","0.048991","0.011997"
"sll0a_entl/bolognesa-13-e03.tptp.smt2","946093","unsat","0.010997","2400.07","0.049991","0.023995"
"sll0a_entl/smallfoot-vc61.tptp.smt2","946227","sat","0.008998","0.377941","0.047991","0.010997"
"sll0a_entl/smallfoot-vc42.tptp.smt2","946145","unsat","0.009997","11.3703","0.045992","0.010997"
"sll0a_entl/bolognesa-17-e05.tptp.smt2","946153","unsat","0.013997","2400.1","0.05499","0.028995"
"sll0a_entl/clones-07-e01.tptp.smt2","946242","unsat","0.008998","0.004998","0.048991","0.010998"
"sll0a_entl/clones-05-e05.tptp.smt2","946137","unsat","0.008998","0.006998","0.048991","0.013996"
"sll0a_entl/clones-08-e02.tptp.smt2","946092","unsat","0.008997","0.004998","0.049991","0.015996"
"sll0a_entl/smallfoot-vc21.tptp.smt2","946199","unsat","0.008997","0.005998","0.043992","0.011997"
"sll0a_entl/bolognesa-12-e09.tptp.smt2","946239","unsat","0.012997","2400.02","0.043993","0.023996"
"sll0a_entl/clones-08-e06.tptp.smt2","945966","unsat","0.007998","0.004998","0.043992","0.009998"
"sll0a_entl/smallfoot-vc48.tptp.smt2","946174","unsat","0.008997","0.007998","0.047991","0.011997"
"sll0a_entl/clones-03-e06.tptp.smt2","946179","unsat","0.009998","0.004998","0.043993","0.010997"
"sll0a_entl/bolognesa-14-e04.tptp.smt2","945965","unsat","0.010998","2400.03","0.049992","0.024995"
"sll0a_entl/clones-07-e09.tptp.smt2","946045","sat","0.011997","2400.04","0.050991","0.055991"
"sll0a_entl/bolognesa-20-e07.tptp.smt2","946230","unsat","0.013997","2400.1","0.05299","0.043993"
"sll0a_entl/clones-02-e06.tptp.smt2","946099","unsat","0.008997","0.003998","0.044992","0.009997"
"sll0a_entl/clones-10-e10.tptp.smt2","946175","sat","0.012997","2400.07","0.05699","0.091985"
"sll0a_entl/clones-02-e04.tptp.smt2","946041","unsat","0.008998","0.005998","0.045992","0.010997"
"sll0a_entl/smallfoot-vc40.tptp.smt2","946150","sat","0.008998","2400.09","0.049991","0.011998"
"sll0a_entl/bolognesa-15-e07.tptp.smt2","945955","unsat","0.010997","2400.04","0.047991","0.036993"
"sll0a_entl/clones-09-e08.tptp.smt2","946159","sat","0.014997","2400.08","0.061989","0.139978"
"sll0a_entl/bolognesa-20-e09.tptp.smt2","946124","sat","0.013997","2400.01","0.049991","0.051991"
"sll0a_entl/bolognesa-18-e07.tptp.smt2","946102","sat","0.012997","2400.09","0.047992","0.046992"
"sll0a_entl/clones-03-e01.tptp.smt2","946241","unsat","0.008998","0.004998","0.044992","0.011997"
"sll0a_entl/bolognesa-10-e03.tptp.smt2","946081","unsat","0.011997","2400.05","0.045992","0.021996"
"sll0a_entl/bolognesa-20-e01.tptp.smt2","945995","sat","0.014996","2400.01","0.050992","0.094985"
"sll0a_entl/smallfoot-vc30.tptp.smt2","946048","sat","0.008998","996.124","0.052991","0.011997"
"sll0a_entl/clones-10-e06.tptp.smt2","946017","unsat","0.009998","0.004999","0.043992","0.010998"
"sll0a_entl/bolognesa-17-e03.tptp.smt2","946050","sat","0.012997","2400.06","0.047992","0.034993"
