"benchmark","benchmark id","expected","asterix","cyclist","sleek","spen"
"sll0a_entl/clones-07-e01.tptp.smt2","946242","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-05-e05.tptp.smt2","946137","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-08-e02.tptp.smt2","946092","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc21.tptp.smt2","946199","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-12-e09.tptp.smt2","946239","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e06.tptp.smt2","945966","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc48.tptp.smt2","946174","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-03-e06.tptp.smt2","946179","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-14-e04.tptp.smt2","945965","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-07-e09.tptp.smt2","946045","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-20-e07.tptp.smt2","946230","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-02-e06.tptp.smt2","946099","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-10-e10.tptp.smt2","946175","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-02-e04.tptp.smt2","946041","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc40.tptp.smt2","946150","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-15-e07.tptp.smt2","945955","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-09-e08.tptp.smt2","946159","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-20-e09.tptp.smt2","946124","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-18-e07.tptp.smt2","946102","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-03-e01.tptp.smt2","946241","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-10-e03.tptp.smt2","946081","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-20-e01.tptp.smt2","945995","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc30.tptp.smt2","946048","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-10-e06.tptp.smt2","946017","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-17-e03.tptp.smt2","946050","sat","sat","starexec-unknown","sat","sat"
